id,title,published_at,url,sentiment_positive,sentiment_neutral,sentiment_negative,dominant_sentiment
3638815,Grand jury indicts Apple security chief for allegedly trading iPads for weapon permits,2020-11-23 16:02:14-05:00,https://seekingalpha.com/news/3638815-grand-jury-indicts-apple-security-chief-for-allegedly-trading-ipads-for-weapon-permits,0.08340884,0.90204287,0.014548344,Neutral
3638809,Apple extends App Store commission pause for virtual classes through next June,2020-11-23 15:22:28-05:00,https://seekingalpha.com/news/3638809-apple-extends-app-store-commission-pause-for-virtual-classes-through-next-june,0.8425385,0.12900521,0.028456306,Positive
3638010,"Cable giant Malone praises new streaming gatekeepers: Amazon (AMZN), Apple (AAPL), Roku",2020-11-19 11:31:20-05:00,https://seekingalpha.com/news/3638010-cable-giant-malone-praises-new-streaming-gatekeepers-amazon-amzn-apple-aapl-roku,0.5124285,0.0099785635,0.4775929,Positive
3637608,Apple settles iPhone throttling suit from U.S. states for $113M,2020-11-18 13:31:10-05:00,https://seekingalpha.com/news/3637608-apple-settles-iphone-throttling-suit-from-u-s-states-for-113m,0.22013725,0.68021303,0.09964971,Neutral
3637563,"Apple's App Store tax cut will have minimal revenue impact, says Morgan Stanley",2020-11-18 11:54:26-05:00,https://seekingalpha.com/news/3637563-apples-app-store-tax-cut-will-have-minimal-revenue-impact-says-morgan-stanley,0.5729477,0.153773,0.27327934,Positive
3637511,Apple's App Store antitrust probe still ongoing in EU; Epic Games criticizes app tax cut,2020-11-18 09:38:41-05:00,https://seekingalpha.com/news/3637511-apples-app-store-antitrust-probe-still-ongoing-in-eu-epic-games-criticizes-app-tax-cut,0.09092627,0.8971243,0.011949502,Neutral
3637413,"Apple cutting App Store tax in half for smaller developers, effective Jan. 1",2020-11-18 07:15:05-05:00,https://seekingalpha.com/news/3637413-apple-cutting-app-store-tax-in-half-for-smaller-developers-effective-jan-1,0.73457175,0.14246877,0.122959465,Positive
3637048,"Apple reveals European spending increased 15% last year, refutes data privacy complaints",2020-11-17 08:32:37-05:00,https://seekingalpha.com/news/3637048-apple-reveals-european-spending-increased-15-percent-last-year-refutes-data-privacy,0.23868653,0.059961293,0.70135224,Negative
3636792,"Berkshire Hathaway loads up on pharma, trims bank holdings: 13F",2020-11-16 16:22:35-05:00,https://seekingalpha.com/news/3636792-berkshire-hathaway-loads-up-on-pharma-trims-bank-holdings-13f,0.42409557,0.035313208,0.5405911,Negative
3635569,Berkshire Hathaway likely sold $4B of Apple stock in Q3 - Business Insider,2020-11-12 09:46:27-05:00,https://seekingalpha.com/news/3635569-berkshire-hathaway-likely-sold-4b-of-apple-stock-in-q3-business-insider,0.94422925,0.02084749,0.034923244,Positive
3634476,"Apple launches MacBook Air and Pro, $699 Mac Mini with in-house silicon as Intel breakup begins",2020-11-10 13:23:57-05:00,https://seekingalpha.com/news/3634476-apple-launches-macbook-air-and-pro-699-mac-mini-with-in-house-silicon-as-intel-breakup-begins,0.7340371,0.01142089,0.254542,Positive
3633848,Apple's Mac with in-house silicon presents $15B sales opportunity - JPMorgan,2020-11-09 14:24:22-05:00,https://seekingalpha.com/news/3633848-apples-mac-with-in-house-silicon-presents-15b-sales-opportunity-jpmorgan,0.20713243,0.008885933,0.7839816,Negative
3633539,Futures add to big gains on vaccine hopes after Pfizer interim data; WFH plays head south,2020-11-09 07:25:57-05:00,https://seekingalpha.com/news/3633539-futures-add-to-big-gains-on-vaccine-hopes-after-pfizer-interim-data-wfh-plays-head-south,0.1306427,0.28354856,0.5858087,Negative
3633428,Apple suspends iPhone supplier Pegatron for labor violations,2020-11-09 03:03:44-05:00,https://seekingalpha.com/news/3633428-apple-suspends-iphone-supplier-pegatron-for-labor-violations,0.041548535,0.94693893,0.011512551,Neutral
3633356,"Sony, Apple linked to talks in key deal for podcasting's Wondery",2020-11-07 14:43:25-05:00,https://seekingalpha.com/news/3633356-sony-apple-linked-to-talks-in-key-deal-for-podcastings-wondery,0.4853883,0.015843935,0.49876767,Negative
3633287,Seeking Alpha Catalyst Watch,2020-11-06 15:30:45-05:00,https://seekingalpha.com/news/3633287-seeking-alpha-catalyst-watch,0.89804983,0.010396737,0.09155346,Positive
3632208,Apple facing iPhone 12 chip shortage; plans 2.5M MacBooks with custom silicon in early 2021,2020-11-05 08:58:38-05:00,https://seekingalpha.com/news/3632208-apple-facing-iphone-12-chip-shortage-plans-2_5m-macbooks-with-custom-silicon-in-early-2021,0.69287395,0.09655102,0.21057507,Positive
3630713,"Berkshire Hathaway buybacks, cash pile to be focus of Q3 results",2020-11-03 15:45:11-05:00,https://seekingalpha.com/news/3630713-berkshire-hathaway-buybacks-cash-pile-to-be-focus-of-q3-results,0.90598625,0.054895632,0.0391181,Positive
3629739,Apple sets Nov. 10 event expected to showcase new Macs,2020-11-02 12:27:05-05:00,https://seekingalpha.com/news/3629739-apple-sets-nov-10-event-expected-to-showcase-new-macs,0.8702744,0.013370365,0.116355225,Positive
3629735,Microsoft confirms Apple TV on new Xboxes at launch,2020-11-02 12:09:17-05:00,https://seekingalpha.com/news/3629735-microsoft-confirms-apple-tv-on-new-xboxes-at-launch,0.9192592,0.0138907535,0.06685009,Positive
3629254,Apple warns App Store tax change would 'materially' damage operating results,2020-10-30 16:11:48-04:00,https://seekingalpha.com/news/3629254-apple-warns-app-store-tax-change-would-materially-damage-operating-results,0.024226028,0.96722096,0.008552956,Neutral
3629208,"Samsung tops Q3 global smartphone shipments, Apple falls 11% - IDC",2020-10-30 14:44:03-04:00,https://seekingalpha.com/news/3629208-samsung-tops-q3-global-smartphone-shipments-apple-falls-11-percent-idc,0.03460498,0.94248354,0.022911444,Neutral
3629089,"Apple price targets mostly raised after Services, Mac strength offsets expected iPhone weakness",2020-10-30 09:04:39-04:00,https://seekingalpha.com/news/3629089-apple-price-targets-mostly-raised-after-services-mac-strength-offsets-expected-iphone,0.03968984,0.030726887,0.9295833,Negative
3628714,"Weak iPhone sales drive Apple shares lower after FQ4 beats; Services, Macs hit new records",2020-10-29 16:48:38-04:00,https://seekingalpha.com/news/3628714-weak-iphone-sales-drive-apple-shares-lower-after-fq4-beats-services-macs-hit-new-records,0.021369888,0.96858853,0.010041669,Neutral
3628644,Apple declares $0.205 dividend,2020-10-29 16:39:21-04:00,https://seekingalpha.com/news/3628644-apple-declares-0_205-dividend,0.8565195,0.10958936,0.033891108,Positive
3628671,"Apple EPS beats by $0.03, beats on revenue",2020-10-29 16:32:29-04:00,https://seekingalpha.com/news/3628671-apple-eps-beats-by-0_03-beats-on-revenue,0.6426517,0.038147125,0.3192012,Positive
3628483,"Apple's FQ4 results could include muted iPhone sales, continuing iPad, Mac strength - preview",2020-10-29 13:56:10-04:00,https://seekingalpha.com/news/3628483-apples-fq4-results-could-include-muted-iphone-sales-continuing-ipad-mac-strength-preview,0.027289802,0.9622049,0.010505332,Neutral
3628264,"Apple, QQQs facing big momentum tests: At the Open",2020-10-29 08:55:08-04:00,https://seekingalpha.com/news/3628264-apple-qqqs-facing-big-momentum-tests-at-the-open,0.5853382,0.06915757,0.3455043,Positive
3627579,Apple Q4 2020 Earnings Preview,2020-10-28 14:56:41-04:00,https://seekingalpha.com/news/3627579-apple-q4-2020-earnings-preview,0.8798037,0.043923814,0.07627253,Positive
3627293,Apple roundup: Privacy change hit with French antitrust complaint; acquires video analyzing AI startup,2020-10-28 10:31:00-04:00,https://seekingalpha.com/news/3627293-apple-roundup-privacy-change-hit-with-french-antitrust-complaint-acquires-video-analyzing-ai,0.51072603,0.33317477,0.15609917,Positive
3626960,Apple bolsters search as Google/DOJ threat looms - FT,2020-10-28 02:32:12-04:00,https://seekingalpha.com/news/3626960-apple-bolsters-search-as-google-doj-threat-looms-ft,0.12784876,0.09534686,0.7768044,Negative
3626871,Apple signs former 'Daily Show' host Jon Stewart for current events show,2020-10-27 16:57:53-04:00,https://seekingalpha.com/news/3626871-apple-signs-former-daily-show-host-jon-stewart-for-current-events-show,0.8827067,0.08398785,0.033305433,Positive
3625735,Apple added to Evercore's Tactical Outperform list on 'sizable upside to FY21 estimates',2020-10-26 09:14:26-04:00,https://seekingalpha.com/news/3625735-apple-added-to-evercores-tactical-outperform-list-on-sizable-upside-to-fy21-estimates,0.10697099,0.14992706,0.74310195,Negative
3625627,Apple planning AirPods updates for early 2021 - Bloomberg,2020-10-26 07:30:19-04:00,https://seekingalpha.com/news/3625627-apple-planning-airpods-updates-for-early-2021-bloomberg,0.9438128,0.022617724,0.03356945,Positive
3625431,Seeking Alpha Catalyst Watch,2020-10-23 15:30:23-04:00,https://seekingalpha.com/news/3625431-seeking-alpha-catalyst-watch,0.89804983,0.010396737,0.09155346,Positive
3625209,"Why Intel's horrible quarter could boost Apple, Dell, HP and Lenovo's stocks",2020-10-23 05:37:22-04:00,https://seekingalpha.com/news/3625209-why-intels-horrible-quarter-could-boost-apple-dell-hp-and-lenovos-stocks,0.67169195,0.020625472,0.30768254,Positive
3624881,Apple's Q3 iPhone sales achieved double-digit growth in India - Canalys,2020-10-22 10:39:04-04:00,https://seekingalpha.com/news/3624881-apples-q3-iphone-sales-achieved-double-digit-growth-in-india-canalys,0.031429972,0.017502757,0.9510672,Negative
3623252,Apple launches 24-hour Music TV channel for curated music videos,2020-10-19 09:46:21-04:00,https://seekingalpha.com/news/3623252-apple-launches-24-hour-music-tv-channel-for-curated-music-videos,0.88660276,0.013446269,0.09995092,Positive
3623186,"Apple iPhone 12 preorders topped iPhone 11 in first day, says top analyst",2020-10-19 08:34:22-04:00,https://seekingalpha.com/news/3623186-apple-iphone-12-preorders-topped-iphone-11-in-first-day-says-top-analyst,0.060247123,0.09370448,0.8460484,Negative
3623050,Apple forecast to see 15% iPhone growth next fiscal year,2020-10-17 08:21:48-04:00,https://seekingalpha.com/news/3623050-apple-forecast-to-see-15-percent-iphone-growth-next-fiscal-year,0.050564013,0.012678164,0.9367578,Negative
3622094,"Apple analysts praise iPhone 12 pricing, rest of event met expectations",2020-10-14 09:45:31-04:00,https://seekingalpha.com/news/3622094-apple-analysts-praise-iphone-12-pricing-rest-of-event-met-expectations,0.050863277,0.016698502,0.93243814,Negative
3621939,Carriers look to solidify customer base with iPhone deals,2020-10-14 04:51:43-04:00,https://seekingalpha.com/news/3621939-carriers-look-to-solidify-customer-base-with-iphone-deals,0.08795407,0.0071377633,0.9049081,Negative
3621800,"Apple fall event coverage: Launches $99 HomePod Mini, $699 5G iPhone 12 Mini",2020-10-13 13:14:34-04:00,https://seekingalpha.com/news/3621800-apple-fall-event-coverage-launches-99-homepod-mini-699-5g-iphone-12-mini,0.8873258,0.01244424,0.10022991,Positive
3621648,Only 10% of Piper survey respondents want Apple's new iPhone,2020-10-13 08:29:53-04:00,https://seekingalpha.com/news/3621648-only-10-percent-of-piper-survey-respondents-want-apples-new-iphone,0.9120451,0.031311978,0.056642916,Positive
3621568,PC market has its best quarter in more than a decade,2020-10-13 04:06:44-04:00,https://seekingalpha.com/news/3621568-pc-market-has-its-best-quarter-in-more-than-a-decade,0.04624458,0.025019309,0.9287361,Negative
3621407,Apple shares gain ahead of 'once in a decade' 5G iPhone event,2020-10-12 10:24:08-04:00,https://seekingalpha.com/news/3621407-apple-shares-gain-ahead-of-once-in-a-decade-5g-iphone-event,0.35606474,0.07645164,0.5674836,Negative
3621285,EU crafting Big Tech 'hit list' - FT,2020-10-12 04:24:37-04:00,https://seekingalpha.com/news/3621285-eu-crafting-big-tech-hit-list-ft,0.7460055,0.022458898,0.23153558,Positive
3621263,Apple wins ruling to bar Fortnite from App Store until trial,2020-10-10 08:51:50-04:00,https://seekingalpha.com/news/3621263-apple-wins-ruling-to-bar-fortnite-from-app-store-until-trial,0.54451334,0.36167595,0.093810715,Positive
3621193,Seeking Alpha Catalyst Watch,2020-10-09 15:00:01-04:00,https://seekingalpha.com/news/3621193-seeking-alpha-catalyst-watch,0.89804983,0.010396737,0.09155346,Positive
3620430,"Apple, Epic in-app payment trial date set for May 3, 2021",2020-10-07 08:42:32-04:00,https://seekingalpha.com/news/3620430-apple-epic-in-app-payment-trial-date-set-for-may-3-2021,0.9438462,0.02689163,0.02926209,Positive
3620268,House antitrust panel's report urges tackling 'monopoly power' at four tech giants,2020-10-06 16:18:41-04:00,https://seekingalpha.com/news/3620268-house-antitrust-panels-report-urges-tackling-monopoly-power-at-four-tech-giants,0.7454918,0.16100965,0.09349855,Positive
3620091,"Nike, Beyond Meat and Ulta Beauty some of the brand winners with teens",2020-10-06 08:36:02-04:00,https://seekingalpha.com/news/3620091-nike-beyond-meat-and-ulta-beauty-some-of-the-brand-winners-with-teens,0.6667011,0.011776476,0.32152236,Positive
3619997,"House antitrust report hints at breaking up big tech, lawmaker says",2020-10-06 01:30:48-04:00,https://seekingalpha.com/news/3619997-house-antitrust-report-hints-at-breaking-up-big-tech-lawmaker-says,0.6767671,0.24152671,0.081706166,Positive
3619820,"Apple's undervalued digital payments could top $2B in 2022, says Cowen bull",2020-10-05 10:18:21-04:00,https://seekingalpha.com/news/3619820-apples-undervalued-digital-payments-could-top-2b-in-2022-says-cowen-bull,0.115327254,0.016356958,0.8683158,Negative
3618386,"Apple, Epic Games choose bench trial over jury",2020-09-30 08:58:55-04:00,https://seekingalpha.com/news/3618386-apple-epic-games-choose-bench-trial-over-jury,0.93394136,0.027719613,0.03833902,Positive
3618271,Tim Cook scores first major stock grant since 2011,2020-09-30 04:39:56-04:00,https://seekingalpha.com/news/3618271-tim-cook-scores-first-major-stock-grant-since-2011,0.8266445,0.037680227,0.13567533,Positive
3618133,Apple accused of delaying blood-oxygen suit; Epic judge recommends jury trial,2020-09-29 14:29:30-04:00,https://seekingalpha.com/news/3618133-apple-accused-of-delaying-blood-oxygen-suit-epic-judge-recommends-jury-trial,0.15365739,0.81697035,0.029372312,Neutral
3617750,BofA names the defensive stocks to consider to ride out fall volatility,2020-09-28 13:16:43-04:00,https://seekingalpha.com/news/3617750-bofa-names-the-defensive-stocks-to-consider-to-ride-out-fall-volatility,0.93520224,0.024399854,0.040397923,Positive
3617713,Apple's largest assemblers invest $900M in India smartphone production,2020-09-28 11:26:19-04:00,https://seekingalpha.com/news/3617713-apples-largest-assemblers-invest-900m-in-india-smartphone-production,0.7410558,0.0075808843,0.25136328,Positive
3617389,Apple pauses 30% cut on real-world Facebook Events,2020-09-25 12:31:55-04:00,https://seekingalpha.com/news/3617389-apple-pauses-30-percent-cut-on-real-world-facebook-events,0.15585138,0.80596685,0.038181648,Neutral
3617303,Buy the dip in Apple ahead of new iPhone launch - Morgan Stanley's Huberty,2020-09-25 08:48:02-04:00,https://seekingalpha.com/news/3617303-buy-the-dip-in-apple-ahead-of-new-iphone-launch-morgan-stanleys-huberty,0.7993474,0.05124059,0.14941204,Positive
3617245,EU appeals Apple tax ruling to European Court of Justice,2020-09-25 06:38:48-04:00,https://seekingalpha.com/news/3617245-eu-appeals-apple-tax-ruling-to-european-court-of-justice,0.37494072,0.525987,0.09907235,Neutral
3616964,"Spotify, Match Group, and Epic Games join app fairness nonprofit taking on Apple",2020-09-24 08:10:17-04:00,https://seekingalpha.com/news/3616964-spotify-match-group-and-epic-games-join-app-fairness-nonprofit-taking-on-apple,0.87774783,0.011777137,0.11047502,Positive
3616480,Apple sidelined at UBS on 'unsustainable' growth,2020-09-23 08:38:47-04:00,https://seekingalpha.com/news/3616480-apple-sidelined-at-ubs-on-unsustainable-growth,0.037384387,0.9529646,0.009651085,Neutral
3616377,Apple launches first online store in India,2020-09-23 04:16:59-04:00,https://seekingalpha.com/news/3616377-apple-launches-first-online-store-in-india,0.7965762,0.016202584,0.18722118,Positive
3615985,How's work from home going? Apple sees permanent changes,2020-09-22 03:38:57-04:00,https://seekingalpha.com/news/3615985-hows-work-from-home-going-apple-sees-permanent-changes,0.8467164,0.018369425,0.13491422,Positive
3615537,FAANG reversal and industrial lift may be another signal of renaissance for real economy,2020-09-19 12:24:21-04:00,https://seekingalpha.com/news/3615537-faang-reversal-and-industrial-lift-may-be-another-signal-of-renaissance-for-real-economy,0.25324956,0.04823509,0.6985153,Negative
3615534,Apple's upsell mastery noted to be on display again,2020-09-19 10:20:49-04:00,https://seekingalpha.com/news/3615534-apples-upsell-mastery-noted-to-be-on-display-again,0.86541575,0.060147226,0.074437,Positive
3615375,"Barclays sees valuations at dot-com bubble levels, cuts megacaps",2020-09-18 10:46:47-04:00,https://seekingalpha.com/news/3615375-barclays-sees-valuations-at-dot-com-bubble-levels-cuts-megacaps,0.13104264,0.798522,0.07043534,Neutral
3615021,Jefferies raises Apple target on 5G enthusiasm,2020-09-17 11:00:26-04:00,https://seekingalpha.com/news/3615021-jefferies-raises-apple-target-on-5g-enthusiasm,0.8402781,0.024604602,0.13511726,Positive
3614702,"Retail investors had 'de minimis' impact on latest rally, BMO's Belski says",2020-09-16 14:23:57-04:00,https://seekingalpha.com/news/3614702-retail-investors-had-de-minimis-impact-on-latest-rally-bmos-belski-says,0.18174273,0.78112036,0.03713686,Neutral
3613479,"Amid pandemic, streaming music revenues may rise by $1B-plus in 2020",2020-09-12 18:32:00-04:00,https://seekingalpha.com/news/3613479-amid-pandemic-streaming-music-revenues-may-rise-by-1b-plus-in-2020,0.040048826,0.013627848,0.9463233,Negative
3613417,Seeking Alpha Catalyst Watch,2020-09-11 15:30:28-04:00,https://seekingalpha.com/news/3613417-seeking-alpha-catalyst-watch,0.89804983,0.010396737,0.09155346,Positive
3613392,Apple loosens App Store rules on game streaming rivals (slightly),2020-09-11 13:26:56-04:00,https://seekingalpha.com/news/3613392-apple-loosens-app-store-rules-on-game-streaming-rivals-slightly,0.25418502,0.70675164,0.03906334,Neutral
3613382,iPhone sales ???moderating substantially??? ahead of new launch ??? J.P. Morgan,2020-09-11 12:42:59-04:00,https://seekingalpha.com/news/3613382-iphone-sales-moderating-substantially-ahead-of-new-launch-j-p-morgan,0.68056756,0.06826667,0.25116572,Positive
3613265,Epic says Apple reversed 'Sign In' removal; Apple denies block,2020-09-11 08:20:08-04:00,https://seekingalpha.com/news/3613265-epic-says-apple-reversed-sign-in-removal-apple-denies-block,0.0878696,0.8869697,0.025160726,Neutral
3612265,"Apple countersues Epic for breach of contract, amping up App Store fight",2020-09-08 16:02:31-04:00,https://seekingalpha.com/news/3612265-apple-countersues-epic-for-breach-of-contract-amping-up-app-store-fight,0.08395846,0.77105075,0.14499074,Neutral
3612175,Apple announces 5G iPhone event for September 15 (update),2020-09-08 11:44:49-04:00,https://seekingalpha.com/news/3612175-apple-announces-5g-iphone-event-for-september-15-update,0.92907697,0.03621106,0.034711987,Positive
3612063,"Apple roundup: 5G iPhone production ramps, analysts disagree on growth potential",2020-09-08 08:42:05-04:00,https://seekingalpha.com/news/3612063-apple-roundup-5g-iphone-production-ramps-analysts-disagree-on-growth-potential,0.12088079,0.8597717,0.019347474,Neutral
3611974,"Italy probes Apple, Google and Dropbox cloud storage services",2020-09-08 05:20:13-04:00,https://seekingalpha.com/news/3611974-italy-probes-apple-google-and-dropbox-cloud-storage-services,0.36087263,0.615167,0.023960277,Neutral
3611919,Epic makes another attempt at reversing 'Fortnite' App Store ban,2020-09-06 08:47:31-04:00,https://seekingalpha.com/news/3611919-epic-makes-another-attempt-at-reversing-fortnite-app-store-ban,0.92403585,0.024443159,0.051521048,Positive
3611794,Apple market cap falls below $2T; Fab 5 shed $900B in two days,2020-09-04 11:14:16-04:00,https://seekingalpha.com/news/3611794-apple-market-cap-falls-below-2t-fab-5-shed-900b-in-two-days,0.020308143,0.9419161,0.03777578,Neutral
3611734,Apple under scrutiny from Japan's FTC amid Epic row,2020-09-04 08:56:35-04:00,https://seekingalpha.com/news/3611734-apple-under-scrutiny-from-japans-ftc-amid-epic-row,0.047714155,0.92372364,0.028562238,Neutral
3611577,Apple confirms it's delaying privacy measures in iOS 14,2020-09-03 16:05:20-04:00,https://seekingalpha.com/news/3611577-apple-confirms-its-delaying-privacy-measures-in-ios-14,0.19705063,0.7843083,0.018641012,Neutral
3611564,Apple on pace for biggest one-day drop in market cap in history at $150B,2020-09-03 15:04:24-04:00,https://seekingalpha.com/news/3611564-apple-on-pace-for-biggest-one-day-drop-in-market-cap-in-history-at-150b,0.030324863,0.9524684,0.017206764,Neutral
3611523,Apple said to delay iOS privacy change upsetting ad market - report,2020-09-03 12:13:30-04:00,https://seekingalpha.com/news/3611523-apple-said-to-delay-ios-privacy-change-upsetting-ad-market-report,0.091172256,0.8946922,0.014135627,Neutral
3611330,Big Tech responds to European tech taxes by passing on fees,2020-09-03 05:03:19-04:00,https://seekingalpha.com/news/3611330-big-tech-responds-to-european-tech-taxes-by-passing-on-fees,0.9086454,0.0132637,0.07809085,Positive
3610544,"History says Apple, Tesla momentum can become even more extraordinary",2020-09-01 14:21:40-04:00,https://seekingalpha.com/news/3610544-history-says-apple-tesla-momentum-can-become-even-more-extraordinary,0.42695194,0.0126260705,0.560422,Negative
3610528,"Google, Apple building COVID-19 notifications straight into phones this month",2020-09-01 12:12:23-04:00,https://seekingalpha.com/news/3610528-google-apple-building-covidminus-19-notifications-straight-into-phones-this-month,0.89264035,0.013250129,0.09410958,Positive
3610492,"Apple price targets raised on upside drivers, momentum",2020-09-01 10:45:36-04:00,https://seekingalpha.com/news/3610492-apple-price-targets-raised-on-upside-drivers-momentum,0.7072814,0.11496224,0.17775628,Positive
3610439,Apple expects 75-80M 5G iPhone units this year - Bloomberg,2020-09-01 09:08:12-04:00,https://seekingalpha.com/news/3610439-apple-expects-75minus-80m-5g-iphone-units-this-year-bloomberg,0.7059151,0.008914505,0.28517038,Positive
3610320,Stock split mania continues for Tesla and Apple investors,2020-09-01 05:01:29-04:00,https://seekingalpha.com/news/3610320-stock-split-mania-continues-for-tesla-and-apple-investors,0.6146497,0.26507595,0.120274276,Positive
3610211,"Baupost clients' skepticism of famed value fund grows, new findings show",2020-08-31 15:24:23-04:00,https://seekingalpha.com/news/3610211-baupost-clients-skepticism-of-famed-value-fund-grows-new-findings-show,0.2893518,0.03701412,0.6736341,Negative
3610154,"Apple, Tesla moves validate early split optimism as combined market caps swell by $100B",2020-08-31 12:20:05-04:00,https://seekingalpha.com/news/3610154-apple-tesla-moves-validate-early-split-optimism-as-combined-market-caps-swell-by-100b,0.06520383,0.062278748,0.87251747,Negative
3609947,How should you trade the Apple and Tesla stock splits?,2020-08-30 06:20:44-04:00,https://seekingalpha.com/news/3609947-how-should-you-trade-the-apple-and-tesla-stock-splits,0.90573686,0.068143345,0.026119752,Positive
3609924,Publishers face hit from upcoming Apple privacy controls,2020-08-29 18:32:00-04:00,https://seekingalpha.com/news/3609924-publishers-face-hit-from-upcoming-apple-privacy-controls,0.029369097,0.9591409,0.011489938,Neutral
3609888,Apple terminates Epic Games' developer account,2020-08-28 16:41:08-04:00,https://seekingalpha.com/news/3609888-apple-terminates-epic-games-developer-account,0.51628834,0.46607068,0.017640967,Positive
3609871,"Facebook's Zuckerberg fires at Apple over App Store, ad changes",2020-08-28 16:15:08-04:00,https://seekingalpha.com/news/3609871-facebooks-zuckerberg-fires-at-apple-over-app-store-ad-changes,0.15646094,0.82991594,0.013623112,Neutral
3609119,FAANG (S)? A surging Salesforce makes its case for tech titan inclusion,2020-08-26 16:13:52-04:00,https://seekingalpha.com/news/3609119-faang-s-a-surging-salesforce-makes-its-case-for-tech-titan-inclusion,0.08368517,0.058138486,0.85817635,Negative
3609000,Apple planning AR features for TV+ - Bloomberg,2020-08-26 10:20:02-04:00,https://seekingalpha.com/news/3609000-apple-planning-ar-features-for-tv-bloomberg,0.913735,0.010915984,0.075348996,Positive
3608898,"Apple's newest Street-high price target, $700 bull case",2020-08-26 07:42:19-04:00,https://seekingalpha.com/news/3608898-apples-newest-street-high-price-target-700-bull-case,0.6883014,0.013359769,0.2983388,Positive
3608584,Apple buys VR firm that creates immersive Zoom calls,2020-08-25 10:27:25-04:00,https://seekingalpha.com/news/3608584-apple-buys-vr-firm-that-creates-immersive-zoom-calls,0.84033877,0.009251188,0.15041007,Positive
3608478,Apple opening first online store in India - Bloomberg,2020-08-25 07:53:29-04:00,https://seekingalpha.com/news/3608478-apple-opening-first-online-store-in-india-bloomberg,0.64364237,0.011722538,0.34463504,Positive
3608404,"Apple can block 'Fortnite' from App Store (for now), but not Unreal Engine - judge",2020-08-25 00:53:04-04:00,https://seekingalpha.com/news/3608404-apple-can-block-fortnite-from-app-store-for-now-but-not-unreal-engine-judge,0.8642228,0.10614235,0.029634796,Positive
3608275,Apple's iPhones in China safe from WeChat impact - Wedbush,2020-08-24 12:47:43-04:00,https://seekingalpha.com/news/3608275-apples-iphones-in-china-safe-from-wechat-impact-wedbush,0.20832941,0.024926554,0.7667441,Negative
3608210,Microsoft tells court Apple-Epic fight could hurt its games,2020-08-24 10:18:05-04:00,https://seekingalpha.com/news/3608210-microsoft-tells-court-apple-epic-fight-could-hurt-its-games,0.030858675,0.95896363,0.010177621,Neutral
3608104,Apple gets Street-high price target at Morgan Stanley on ecosystem strength,2020-08-24 07:46:03-04:00,https://seekingalpha.com/news/3608104-apple-gets-street-high-price-target-at-morgan-stanley-on-ecosystem-strength,0.2818065,0.07503619,0.64315736,Negative
3607932,What's powering small cap value ETFs? A relentless US consumer,2020-08-22 11:32:00-04:00,https://seekingalpha.com/news/3607932-whats-powering-small-cap-value-etfs-a-relentless-us-consumer,0.5189722,0.4406731,0.040354643,Positive
3607971,Apple tells court Epic Games requested special treatment,2020-08-21 15:41:36-04:00,https://seekingalpha.com/news/3607971-apple-tells-court-epic-games-requested-special-treatment,0.9159556,0.019253686,0.06479071,Positive
3607954,Seeking Alpha Catalyst Watch,2020-08-21 14:56:56-04:00,https://seekingalpha.com/news/3607954-seeking-alpha-catalyst-watch,0.89804983,0.010396737,0.09155346,Positive
3607629,"News publishers jump into Apple fray, criticizing App Store terms",2020-08-20 15:42:03-04:00,https://seekingalpha.com/news/3607629-news-publishers-jump-into-apple-fray-criticizing-app-store-terms,0.06304087,0.92584753,0.011111632,Neutral
3607608,DOJ antitrust unit to shake up operations for better oversight - WSJ,2020-08-20 14:29:10-04:00,https://seekingalpha.com/news/3607608-doj-antitrust-unit-to-shake-up-operations-for-better-oversight-wsj,0.32895872,0.5904061,0.08063516,Neutral
3607305,Epic-Apple judge ruled for Apple in similar 2013 case,2020-08-20 01:19:07-04:00,https://seekingalpha.com/news/3607305-epic-apple-judge-ruled-for-apple-in-similar-2013-case,0.32008144,0.28776428,0.39215428,Negative
3607093,Apple facing strong iPhone upgrade cycle in China - Morgan Stanley,2020-08-19 10:26:56-04:00,https://seekingalpha.com/news/3607093-apple-facing-strong-iphone-upgrade-cycle-in-china-morgan-stanley,0.27670032,0.02977608,0.6935236,Negative
3606494,"Apple TV Plus offers first bundle, with CBS/Showtime",2020-08-17 18:21:13-04:00,https://seekingalpha.com/news/3606494-apple-tv-plus-offers-first-bundle-with-cbs-showtime,0.7260692,0.010314054,0.26361674,Positive
3606328,Buffett finds profits - not religion - in GOLD. But other miners may warrant more attention,2020-08-17 15:33:21-04:00,https://seekingalpha.com/news/3606328-buffett-finds-profits-not-religion-in-gold-but-other-miners-may-warrant-more-attention,0.22906929,0.014818028,0.75611264,Negative
3605933,"Facebook criticizes Apple store fees, joining growing dispute",2020-08-14 16:22:02-04:00,https://seekingalpha.com/news/3605933-facebook-criticizes-apple-store-fees-joining-growing-dispute,0.08087049,0.90371394,0.015415522,Neutral
3605319,Apple sued by Epic Games after removing Fortnite from App Store,2020-08-13 15:27:06-04:00,https://seekingalpha.com/news/3605319-apple-sued-by-epic-games-after-removing-fortnite-from-app-store,0.047549903,0.9381714,0.01427873,Neutral
